order_id,order_date,city,product,unit_price,quantity,total_revenue
IN-11494,2025-06-01,Bengaluru,Backpack,83275.0,2,166550.0
IN-11495,2025-09-02,Bengaluru,Earbuds,18816.25,1,18816.25
IN-11496,2025-06-24,Chennai,Backpack,72040.0,2,144080.0
IN-11497,2025-08-12,Maharashtra,Smartphone,5334.0,2,10668.0
IN-11498,2025-03-05,Bengaluru,Power Bank,63307.5,1,63307.5
IN-11499,2025-08-20,Maharashtra,Backpack,9108.0,4,36432.0
IN-11500,2025-06-24,Delhi,Laptop,35108.0,5,175540.0
IN-11501,2025-08-27,Maharashtra,Earbuds,14248.0,4,56992.0
IN-11502,2025-11-28,Maharashtra,Smartwatch,18691.0,4,74764.0
IN-11503,2025-11-02,Chennai,Earbuds,21664.0,1,21664.0
IN-11504,2025-09-24,Bengaluru,Backpack,82426.25,3,247278.75
IN-11505,2025-07-25,Maharashtra,Power Bank,18953.0,4,75812.0
IN-11506,2025-03-04,Maharashtra,Power Bank,59638.0,2,119276.0
IN-11507,2025-04-05,Chennai,Smartphone,73751.0,1,73751.0
IN-11508,2025-12-08,Delhi,Laptop,11428.0,4,45712.0
IN-11509,2025-10-10,Maharashtra,Power Bank,23494.0,5,117470.0
IN-11510,2025-01-04,Bengaluru,Smartwatch,48368.75,5,241843.75
IN-11511,2025-01-15,Delhi,Earbuds,74812.0,4,299248.0
IN-11512,2025-12-02,Delhi,Laptop,49632.0,2,99264.0
IN-11513,2025-11-04,Maharashtra,Smartphone,40643.0,1,40643.0
IN-11514,2025-02-01,Maharashtra,Laptop,71010.0,5,355050.0
IN-11515,2025-04-05,Hyderabad,Backpack,1434.0,5,7170.0
IN-11516,2025-03-26,Maharashtra,Earbuds,28889.0,1,28889.0
IN-11517,2025-02-17,Chennai,Backpack,48321.0,1,48321.0
IN-11518,2025-12-22,Maharashtra,Power Bank,6912.0,4,27648.0
IN-11519,2025-06-28,Bengaluru,Backpack,16435.0,5,82175.0
IN-11520,2025-07-16,Delhi,Laptop,33359.0,4,133436.0
IN-11521,2025-03-13,Maharashtra,Power Bank,67234.0,2,134468.0
IN-11522,2025-12-25,Delhi,Earbuds,66062.0,3,198186.0
IN-11523,2025-09-15,Maharashtra,Smartwatch,16906.0,5,84530.0
IN-11524,2025-03-29,Maharashtra,Power Bank,32362.0,4,129448.0
IN-11525,2025-07-31,Bengaluru,Backpack,41253.75,5,206268.75
IN-11526,2025-05-27,Hyderabad,Smartphone,50769.0,4,203076.0
IN-11527,2025-12-11,Maharashtra,Earbuds,29205.0,1,29205.0
IN-11528,2025-01-20,Gujrat,Power Bank,41188.0,1,41188.0
IN-11529,2025-04-15,Maharashtra,Smartphone,65727.0,5,328635.0
IN-11530,2025-02-07,Bengaluru,Power Bank,30306.25,4,121225.0
IN-11531,2025-06-11,Delhi,Laptop,48745.0,4,194980.0
IN-11532,2025-12-07,Bengaluru,Power Bank,79330.0,1,79330.0
IN-11533,2025-02-03,Maharashtra,Smartphone,28264.0,1,28264.0
IN-11534,2025-01-17,Maharashtra,Power Bank,27299.0,1,27299.0
IN-11535,2025-09-10,Maharashtra,Earbuds,37410.0,3,112230.0
IN-11536,2025-04-22,Maharashtra,Power Bank,25780.0,3,77340.0
IN-11537,2025-02-06,Maharashtra,Power Bank,21019.0,1,21019.0
IN-11538,2025-02-13,Hyderabad,Earbuds,45687.0,4,182748.0
IN-11539,2025-12-18,Bengaluru,Earbuds,92461.25,2,184922.5
IN-11540,2025-03-17,Delhi,Earbuds,23792.0,3,71376.0
IN-11541,2025-11-09,Delhi,Smartwatch,38260.0,1,38260.0
IN-11542,2025-09-28,Maharashtra,Power Bank,32832.0,1,32832.0
IN-11543,2025-09-12,Maharashtra,Laptop,28227.0,2,56454.0
IN-11544,2025-10-01,Hyderabad,Power Bank,26925.0,2,53850.0
IN-11545,2025-10-09,Hyderabad,Smartphone,48759.0,3,146277.0
IN-11546,2025-05-12,Chennai,Smartphone,8600.0,4,34400.0
IN-11547,2025-01-08,Maharashtra,Power Bank,2271.0,4,9084.0
IN-11548,2025-11-03,Hyderabad,Smartwatch,59754.0,5,298770.0
IN-11549,2025-09-01,Hyderabad,Smartphone,11290.0,4,45160.0
IN-11550,2025-03-03,Maharashtra,Smartwatch,32983.0,5,164915.0
IN-11551,2025-01-21,Chennai,Earbuds,70694.0,2,141388.0
IN-11552,2025-09-20,Delhi,Smartwatch,58284.0,4,233136.0
IN-11553,2025-12-30,Maharashtra,Smartphone,6558.0,1,6558.0
IN-11554,2025-10-20,Maharashtra,Smartwatch,51673.0,4,206692.0
IN-11555,2025-08-21,Maharashtra,Backpack,13451.0,2,26902.0
IN-11556,2025-04-18,Chennai,Smartphone,4181.0,1,4181.0
IN-11557,2025-11-29,Delhi,Earbuds,48386.0,2,96772.0
IN-11558,2025-07-16,Maharashtra,Smartphone,31138.0,3,93414.0
IN-11559,2025-11-19,Maharashtra,Smartphone,2546.0,2,5092.0
IN-11560,2025-01-28,Bengaluru,Laptop,66831.25,5,334156.25
IN-11561,2025-10-28,Bengaluru,Smartwatch,10997.5,1,10997.5
IN-11562,2025-05-02,Chennai,Laptop,34327.0,1,34327.0
IN-11563,2025-07-27,Delhi,Earbuds,71568.0,4,286272.0
IN-11564,2025-01-11,Maharashtra,Power Bank,69095.0,3,207285.0
IN-11565,2025-03-23,Bengaluru,Laptop,39223.75,1,39223.75
IN-11566,2025-06-13,Bengaluru,Power Bank,39641.25,5,198206.25
IN-11567,2025-01-15,Delhi,Smartwatch,71971.0,2,143942.0
IN-11568,2025-06-27,Bengaluru,Backpack,50720.0,1,50720.0
IN-11569,2025-11-09,Hyderabad,Power Bank,49343.0,2,98686.0
IN-11570,2025-02-25,Hyderabad,Smartwatch,13778.0,5,68890.0
IN-11571,2025-07-30,Maharashtra,Smartphone,71016.0,1,71016.0
IN-11572,2025-06-03,Delhi,Laptop,4926.0,3,14778.0
IN-11573,2025-06-08,Hyderabad,Power Bank,27217.0,4,108868.0
IN-11574,2025-03-14,Delhi,Smartphone,17814.0,2,35628.0
IN-11575,2025-04-02,Bengaluru,Power Bank,17715.0,2,35430.0
IN-11576,2025-09-30,Bengaluru,Earbuds,55046.25,3,165138.75
IN-11577,2025-08-16,Maharashtra,Laptop,68130.0,5,340650.0
IN-11578,2025-10-19,Maharashtra,Power Bank,28511.0,4,114044.0
IN-11579,2025-05-31,Maharashtra,Power Bank,32746.0,1,32746.0
IN-11580,2025-11-26,Bengaluru,Smartphone,83993.75,1,83993.75
IN-11581,2025-03-16,Maharashtra,Backpack,15983.0,1,15983.0
IN-11582,2025-12-22,Bengaluru,Laptop,87555.0,4,350220.0
IN-11583,2025-09-23,Gujrat,Smartwatch,46029.0,2,92058.0
IN-11584,2025-11-24,Hyderabad,Earbuds,65889.0,3,197667.0
IN-11585,2025-06-24,Maharashtra,Earbuds,43946.0,3,131838.0
IN-11586,2025-12-02,Maharashtra,Laptop,68979.0,5,344895.0
IN-11587,2025-11-23,Delhi,Smartphone,60771.0,3,182313.0
IN-11588,2025-05-12,Hyderabad,Smartphone,36888.0,4,147552.0
IN-11589,2025-02-06,Maharashtra,Earbuds,29878.0,4,119512.0
IN-11590,2025-05-07,Hyderabad,Earbuds,46040.0,4,184160.0
IN-11591,2025-03-29,Hyderabad,Laptop,29797.0,4,119188.0
IN-11592,2025-02-20,Bengaluru,Power Bank,11468.75,5,57343.75
IN-11593,2025-05-08,Hyderabad,Laptop,28820.0,5,144100.0
IN-11594,2025-04-11,Maharashtra,Laptop,28326.0,3,84978.0
IN-11595,2025-07-14,Bengaluru,Earbuds,23732.5,2,47465.0
IN-11596,2025-07-24,Bengaluru,Power Bank,17767.5,5,88837.5
IN-11597,2025-07-20,Bengaluru,Backpack,32603.75,2,65207.5
IN-11598,2025-01-29,Bengaluru,Earbuds,76255.0,3,228765.0
IN-11599,2025-02-01,Bengaluru,Smartphone,55626.25,3,166878.75
IN-11600,2025-03-28,Bengaluru,Laptop,61007.5,5,305037.5
IN-11601,2025-03-09,Bengaluru,Smartwatch,70382.5,5,351912.5
IN-11602,2025-02-11,Hyderabad,Earbuds,38961.0,2,77922.0
IN-11603,2025-04-23,Bengaluru,Smartwatch,35947.5,1,35947.5
IN-11604,2025-04-21,Chennai,Earbuds,49086.0,1,49086.0
IN-11605,2025-06-13,Chennai,Backpack,4351.0,5,21755.0
IN-11606,2025-11-25,Maharashtra,Backpack,32502.0,1,32502.0
IN-11607,2025-06-09,Hyderabad,Earbuds,28633.0,2,57266.0
IN-11608,2025-10-22,Bengaluru,Backpack,21825.0,3,65475.0
IN-11609,2025-08-11,Gujrat,Smartphone,52108.0,1,52108.0
IN-11610,2025-05-09,Maharashtra,Power Bank,44565.0,3,133695.0
IN-11611,2025-07-12,Bengaluru,Earbuds,3402.5,5,17012.5
IN-11612,2025-10-03,Gujrat,Backpack,50656.0,2,101312.0
IN-11613,2025-12-08,Bengaluru,Smartwatch,85432.5,3,256297.5
IN-11614,2025-04-07,Maharashtra,Smartwatch,35413.0,3,106239.0
IN-11615,2025-10-18,Hyderabad,Smartwatch,53182.0,5,265910.0
IN-11616,2025-11-19,Maharashtra,Earbuds,66846.0,3,200538.0
IN-11617,2025-01-25,Maharashtra,Earbuds,11403.0,2,22806.0
IN-11618,2025-09-25,Bengaluru,Smartwatch,44403.75,4,177615.0
IN-11619,2025-10-25,Maharashtra,Smartphone,68283.0,3,204849.0
IN-11620,2025-09-27,Delhi,Power Bank,46903.0,5,234515.0
IN-11621,2025-08-28,Delhi,Smartwatch,72895.0,3,218685.0
IN-11622,2025-01-04,Maharashtra,Earbuds,67867.0,2,135734.0
IN-11623,2025-10-11,Maharashtra,Power Bank,8170.0,1,8170.0
IN-11624,2025-12-25,Maharashtra,Smartphone,44070.0,3,132210.0
IN-11625,2025-09-17,Bengaluru,Backpack,63851.25,2,127702.5
IN-11626,2025-11-29,Delhi,Smartwatch,17716.0,5,88580.0
IN-11627,2025-01-30,Bengaluru,Backpack,50451.25,5,252256.25
IN-11628,2025-07-09,Chennai,Laptop,4125.0,5,20625.0
IN-11629,2025-07-12,Maharashtra,Power Bank,37075.0,2,74150.0
IN-11630,2025-08-13,Bengaluru,Backpack,51088.75,5,255443.75
IN-11631,2025-11-16,Delhi,Smartwatch,35089.0,2,70178.0
IN-11632,2025-07-30,Maharashtra,Earbuds,22647.0,4,90588.0
IN-11633,2025-08-31,Gujrat,Smartphone,17554.0,4,70216.0
IN-11634,2025-12-04,Bengaluru,Smartwatch,43660.0,1,43660.0
IN-11635,2025-02-17,Bengaluru,Smartphone,68317.5,2,136635.0
IN-11636,2025-07-19,Delhi,Backpack,28939.0,2,57878.0
IN-11637,2025-08-24,Delhi,Earbuds,44651.0,2,89302.0
IN-11638,2025-02-17,Hyderabad,Smartwatch,40824.0,5,204120.0
IN-11639,2025-04-07,Hyderabad,Smartwatch,33190.0,2,66380.0
IN-11640,2025-07-16,Maharashtra,Power Bank,45949.0,1,45949.0
IN-11641,2025-11-01,Delhi,Laptop,3884.0,5,19420.0
IN-11642,2025-02-02,Maharashtra,Smartphone,57586.0,2,115172.0
IN-11643,2025-04-25,Delhi,Earbuds,65578.0,3,196734.0
IN-11644,2025-11-11,Delhi,Smartwatch,21388.0,1,21388.0
IN-11645,2025-02-12,Delhi,Backpack,9811.0,4,39244.0
IN-11646,2025-03-19,Maharashtra,Power Bank,44961.0,4,179844.0
IN-11647,2025-11-10,Bengaluru,Backpack,55572.5,4,222290.0
IN-11648,2025-10-04,Maharashtra,Smartphone,20351.0,4,81404.0
IN-11649,2025-07-29,Chennai,Laptop,4903.0,4,19612.0
IN-11650,2025-09-28,Bengaluru,Power Bank,47982.5,5,239912.5
IN-11651,2025-12-13,Maharashtra,Backpack,59982.0,2,119964.0
IN-11652,2025-01-03,Delhi,Backpack,26304.0,2,52608.0
IN-11653,2025-07-26,Maharashtra,Power Bank,41099.0,5,205495.0
IN-11654,2025-12-13,Bengaluru,Backpack,46637.5,5,233187.5
IN-11655,2025-02-11,Bengaluru,Power Bank,66240.0,2,132480.0
IN-11656,2025-06-18,Bengaluru,Laptop,70236.25,4,280945.0
IN-11657,2025-10-07,Delhi,Smartwatch,34999.0,1,34999.0
IN-11658,2025-08-26,Chennai,Earbuds,46181.0,1,46181.0
IN-11659,2025-10-27,Hyderabad,Earbuds,57586.0,1,57586.0
IN-11660,2025-03-26,Bengaluru,Earbuds,27212.5,3,81637.5
IN-11661,2025-05-30,Maharashtra,Smartwatch,64083.0,3,192249.0
IN-11662,2025-03-12,Chennai,Power Bank,7119.0,2,14238.0
IN-11663,2025-07-10,Maharashtra,Laptop,62875.0,4,251500.0
IN-11664,2025-02-19,Bengaluru,Laptop,59486.25,5,297431.25
IN-11665,2025-04-08,Maharashtra,Power Bank,7926.0,3,23778.0
IN-11666,2025-04-17,Maharashtra,Laptop,19604.0,3,58812.0
IN-11667,2025-11-07,Maharashtra,Laptop,72959.0,1,72959.0
IN-11668,2025-02-13,Bengaluru,Earbuds,92728.75,5,463643.75
IN-11669,2025-07-24,Gujrat,Smartwatch,68188.0,5,340940.0
IN-11670,2025-05-04,Hyderabad,Power Bank,6085.0,2,12170.0
IN-11671,2025-03-15,Delhi,Laptop,55641.0,1,55641.0
IN-11672,2025-05-14,Delhi,Earbuds,7411.0,2,14822.0
IN-11673,2025-01-15,Hyderabad,Smartphone,60275.0,1,60275.0
IN-11674,2025-12-24,Bengaluru,Smartphone,17923.75,1,17923.75
IN-11675,2025-01-03,Delhi,Smartphone,38223.0,3,114669.0
IN-11676,2025-07-18,Gujrat,Backpack,24414.0,1,24414.0
IN-11677,2025-11-05,Maharashtra,Smartwatch,14456.0,1,14456.0
IN-11678,2025-03-01,Gujrat,Smartphone,59030.0,3,177090.0
IN-11679,2025-06-21,Delhi,Earbuds,6378.0,5,31890.0
IN-11680,2025-12-21,Chennai,Smartphone,15351.0,4,61404.0
IN-11681,2025-10-20,Maharashtra,Laptop,38076.0,3,114228.0
IN-11682,2025-11-10,Maharashtra,Power Bank,51064.0,5,255320.0
IN-11683,2025-09-11,Delhi,Earbuds,28773.0,2,57546.0
IN-11684,2025-12-24,Hyderabad,Backpack,22307.0,1,22307.0
IN-11685,2025-08-27,Delhi,Earbuds,10199.0,3,30597.0
IN-11686,2025-09-05,Maharashtra,Backpack,15700.0,5,78500.0
IN-11687,2025-04-19,Delhi,Laptop,24252.0,4,97008.0
IN-11688,2025-09-06,Maharashtra,Smartphone,30717.0,4,122868.0
IN-11689,2025-07-17,Delhi,Power Bank,46149.0,1,46149.0
IN-11690,2025-10-23,Gujrat,Laptop,55528.0,5,277640.0
IN-11691,2025-09-21,Chennai,Power Bank,1393.0,5,6965.0
IN-11692,2025-07-13,Bengaluru,Smartphone,87928.75,2,175857.5
IN-11693,2025-01-04,Gujrat,Backpack,60231.0,4,240924.0
IN-11694,2025-10-03,Maharashtra,Earbuds,19566.0,1,19566.0
IN-11695,2025-10-27,Maharashtra,Laptop,27804.0,4,111216.0
IN-11696,2025-04-19,Bengaluru,Earbuds,92738.75,4,370955.0
IN-11697,2025-10-29,Delhi,Power Bank,32970.0,4,131880.0
IN-11698,2025-01-31,Maharashtra,Laptop,52974.0,5,264870.0
IN-11699,2025-12-29,Maharashtra,Power Bank,52401.0,5,262005.0
IN-11700,2025-01-19,Delhi,Power Bank,2079.0,4,8316.0
IN-11701,2025-08-12,Maharashtra,Smartwatch,42507.0,3,127521.0
IN-11702,2025-03-05,Bengaluru,Power Bank,75891.25,4,303565.0
IN-11703,2025-10-13,Hyderabad,Laptop,24649.0,3,73947.0
IN-11704,2025-07-12,Delhi,Laptop,42542.0,4,170168.0
IN-11705,2025-10-08,Bengaluru,Smartphone,24672.5,5,123362.5
IN-11706,2025-08-01,Delhi,Backpack,69026.0,1,69026.0
IN-11707,2025-05-10,Maharashtra,Power Bank,1052.0,5,5260.0
IN-11708,2025-07-10,Delhi,Smartphone,63627.0,4,254508.0
IN-11709,2025-07-08,Bengaluru,Power Bank,17347.5,2,34695.0
IN-11710,2025-01-16,Bengaluru,Power Bank,5386.25,5,26931.25
IN-11711,2025-05-19,Delhi,Laptop,36962.0,5,184810.0
IN-11712,2025-09-01,Bengaluru,Power Bank,32385.0,1,32385.0
IN-11713,2025-12-28,Bengaluru,Smartwatch,23191.25,5,115956.25
IN-11714,2025-02-12,Hyderabad,Power Bank,31227.0,2,62454.0
IN-11715,2025-10-19,Chennai,Laptop,74394.0,5,371970.0
IN-11716,2025-03-02,Gujrat,Smartphone,15394.0,2,30788.0
IN-11717,2025-03-25,Bengaluru,Smartwatch,64686.25,2,129372.5
IN-11718,2025-06-05,Maharashtra,Power Bank,61282.0,3,183846.0
IN-11719,2025-12-31,Chennai,Smartwatch,5903.0,2,11806.0
IN-11720,2025-10-05,Maharashtra,Earbuds,44457.0,1,44457.0
IN-11721,2025-11-08,Chennai,Smartphone,41675.0,3,125025.0
IN-11722,2025-09-05,Hyderabad,Power Bank,32324.0,1,32324.0
IN-11723,2025-11-17,Chennai,Smartphone,8678.0,4,34712.0
IN-11724,2025-07-05,Gujrat,Power Bank,22800.0,3,68400.0
IN-11725,2025-09-22,Chennai,Backpack,71812.0,1,71812.0
IN-11726,2025-03-07,Maharashtra,Smartwatch,3945.0,1,3945.0
IN-11727,2025-10-16,Maharashtra,Laptop,32008.0,2,64016.0
IN-11728,2025-01-21,Maharashtra,Power Bank,9812.0,1,9812.0
IN-11729,2025-08-24,Maharashtra,Power Bank,50957.0,1,50957.0
IN-11730,2025-10-20,Delhi,Laptop,23003.0,4,92012.0
IN-11731,2025-08-13,Gujrat,Laptop,41518.0,4,166072.0
IN-11732,2025-01-10,Maharashtra,Laptop,40687.0,1,40687.0
IN-11733,2025-06-11,Delhi,Smartphone,44354.0,5,221770.0
IN-11734,2025-05-20,Maharashtra,Earbuds,13540.0,5,67700.0
IN-11735,2025-09-15,Maharashtra,Laptop,4650.0,3,13950.0
IN-11736,2025-09-29,Maharashtra,Smartwatch,40841.0,1,40841.0
IN-11737,2025-06-13,Maharashtra,Power Bank,10246.0,3,30738.0
IN-11738,2025-11-05,Bengaluru,Earbuds,41872.5,2,83745.0
IN-11739,2025-07-28,Bengaluru,Earbuds,82347.5,3,247042.5
IN-11740,2025-07-11,Maharashtra,Power Bank,70953.0,1,70953.0
IN-11741,2025-08-29,Gujrat,Laptop,47899.0,1,47899.0
IN-11742,2025-01-15,Hyderabad,Backpack,55754.0,1,55754.0
IN-11743,2025-02-10,Maharashtra,Power Bank,71682.0,3,215046.0
IN-11744,2025-04-26,Hyderabad,Smartwatch,52723.0,3,158169.0
IN-11745,2025-09-17,Delhi,Power Bank,51025.0,2,102050.0
IN-11746,2025-09-06,Delhi,Power Bank,3299.0,4,13196.0
IN-11747,2025-09-07,Maharashtra,Smartwatch,31043.0,5,155215.0
IN-11748,2025-11-13,Bengaluru,Backpack,78123.75,1,78123.75
IN-11749,2025-03-06,Bengaluru,Smartwatch,10121.25,5,50606.25
IN-11750,2025-03-14,Maharashtra,Smartwatch,52838.0,1,52838.0
IN-11751,2025-05-22,Delhi,Smartwatch,23898.0,1,23898.0
IN-11752,2025-08-28,Maharashtra,Power Bank,27278.0,1,27278.0
IN-11753,2025-02-20,Maharashtra,Power Bank,66106.0,5,330530.0
IN-11754,2025-01-21,Maharashtra,Earbuds,28795.0,3,86385.0
IN-11755,2025-05-01,Bengaluru,Smartwatch,45627.5,4,182510.0
IN-11756,2025-09-22,Hyderabad,Laptop,22751.0,3,68253.0
IN-11757,2025-11-13,Hyderabad,Laptop,68613.0,5,343065.0
IN-11758,2025-03-27,Gujrat,Laptop,2922.0,5,14610.0
IN-11759,2025-07-18,Hyderabad,Laptop,10632.0,3,31896.0
IN-11760,2025-11-01,Bengaluru,Power Bank,89361.25,4,357445.0
IN-11761,2025-02-17,Maharashtra,Smartwatch,14186.0,3,42558.0
IN-11762,2025-05-27,Delhi,Backpack,29726.0,3,89178.0
IN-11763,2025-12-10,Maharashtra,Smartwatch,45926.0,4,183704.0
IN-11764,2025-03-25,Maharashtra,Backpack,38855.0,1,38855.0
IN-11765,2025-08-08,Hyderabad,Earbuds,68881.0,1,68881.0
IN-11766,2025-11-16,Bengaluru,Smartwatch,52300.0,2,104600.0
IN-11767,2025-04-08,Maharashtra,Smartphone,22469.0,2,44938.0
IN-11768,2025-12-21,Delhi,Backpack,17215.0,3,51645.0
IN-11769,2025-02-11,Maharashtra,Earbuds,35617.0,4,142468.0
IN-11770,2025-10-26,Maharashtra,Backpack,47859.0,5,239295.0
IN-11771,2025-03-21,Delhi,Backpack,45176.0,3,135528.0
IN-11772,2025-03-12,Maharashtra,Power Bank,3070.0,4,12280.0
IN-11773,2025-03-15,Bengaluru,Power Bank,29028.75,5,145143.75
IN-11774,2025-11-08,Maharashtra,Laptop,66952.0,1,66952.0
IN-11775,2025-08-01,Delhi,Smartwatch,62004.0,3,186012.0
IN-11776,2025-09-28,Delhi,Power Bank,7838.0,1,7838.0
IN-11777,2025-11-23,Hyderabad,Smartwatch,28059.0,1,28059.0
IN-11778,2025-04-24,Bengaluru,Laptop,75561.25,2,151122.5
IN-11779,2025-03-20,Bengaluru,Laptop,4735.0,4,18940.0
IN-11780,2025-11-02,Delhi,Smartphone,67697.0,1,67697.0
IN-11781,2025-03-12,Chennai,Smartphone,13276.0,3,39828.0
IN-11782,2025-02-03,Maharashtra,Smartphone,60234.0,3,180702.0
IN-11783,2025-08-06,Bengaluru,Power Bank,40446.25,4,161785.0
IN-11784,2025-05-29,Bengaluru,Earbuds,1297.5,1,1297.5
IN-11785,2025-01-18,Bengaluru,Laptop,77865.0,5,389325.0
IN-11786,2025-08-23,Bengaluru,Earbuds,43440.0,4,173760.0
IN-11787,2025-12-04,Bengaluru,Earbuds,26060.0,2,52120.0
IN-11788,2025-05-18,Maharashtra,Backpack,38746.0,5,193730.0
IN-11789,2025-10-20,Hyderabad,Backpack,65065.0,5,325325.0
IN-11790,2025-12-03,Hyderabad,Earbuds,32120.0,3,96360.0
IN-11791,2025-09-07,Hyderabad,Power Bank,21586.0,2,43172.0
IN-11792,2025-03-12,Chennai,Power Bank,61444.0,2,122888.0
IN-11793,2025-11-14,Gujrat,Smartphone,52139.0,3,156417.0
IN-11794,2025-06-06,Bengaluru,Power Bank,64946.25,4,259785.0
IN-11795,2025-08-09,Delhi,Smartphone,44895.0,3,134685.0
IN-11796,2025-09-14,Hyderabad,Smartwatch,59278.0,1,59278.0
IN-11797,2025-06-27,Delhi,Smartphone,54650.0,1,54650.0
IN-11798,2025-01-12,Hyderabad,Backpack,59026.0,4,236104.0
IN-11799,2025-06-17,Maharashtra,Power Bank,22389.0,4,89556.0
IN-11800,2025-03-19,Maharashtra,Power Bank,5065.0,4,20260.0
IN-11801,2025-05-27,Hyderabad,Power Bank,6550.0,1,6550.0
IN-11802,2025-06-23,Gujrat,Power Bank,54414.0,3,163242.0
IN-11803,2025-01-31,Gujrat,Power Bank,68724.0,1,68724.0
IN-11804,2025-10-11,Delhi,Backpack,74507.0,3,223521.0
IN-11805,2025-08-12,Bengaluru,Power Bank,41775.0,3,125325.0
IN-11806,2025-03-12,Maharashtra,Smartwatch,27943.0,1,27943.0
IN-11807,2025-11-21,Delhi,Power Bank,34323.0,5,171615.0
IN-11808,2025-09-08,Maharashtra,Backpack,25456.0,1,25456.0
IN-11809,2025-01-23,Maharashtra,Smartphone,66336.0,5,331680.0
IN-11810,2025-12-17,Delhi,Power Bank,33729.0,2,67458.0
IN-11811,2025-01-12,Maharashtra,Smartwatch,26480.0,1,26480.0
IN-11812,2025-07-16,Chennai,Earbuds,53517.0,3,160551.0
IN-11813,2025-11-05,Maharashtra,Smartphone,53429.0,2,106858.0
IN-11814,2025-03-14,Delhi,Smartphone,6798.0,5,33990.0
IN-11815,2025-07-15,Hyderabad,Backpack,57824.0,2,115648.0
IN-11816,2025-11-14,Bengaluru,Power Bank,38001.25,4,152005.0
IN-11817,2025-01-06,Maharashtra,Smartphone,5772.0,5,28860.0
IN-11818,2025-01-23,Bengaluru,Backpack,68495.0,1,68495.0
IN-11819,2025-09-15,Maharashtra,Power Bank,19874.0,1,19874.0
IN-11820,2025-04-20,Bengaluru,Laptop,61227.5,1,61227.5
IN-11821,2025-12-01,Delhi,Laptop,1513.0,1,1513.0
IN-11822,2025-06-24,Maharashtra,Backpack,72527.0,2,145054.0
IN-11823,2025-11-04,Maharashtra,Smartphone,14164.0,5,70820.0
IN-11824,2025-09-22,Delhi,Smartphone,14568.0,5,72840.0
IN-11825,2025-05-26,Maharashtra,Backpack,58860.0,2,117720.0
IN-11826,2025-04-26,Delhi,Backpack,67588.0,2,135176.0
IN-11827,2025-12-23,Hyderabad,Earbuds,6278.0,1,6278.0
IN-11828,2025-02-16,Delhi,Power Bank,65881.0,5,329405.0
IN-11829,2025-09-27,Bengaluru,Backpack,62948.75,5,314743.75
IN-11830,2025-01-26,Maharashtra,Smartwatch,3067.0,4,12268.0
IN-11831,2025-01-23,Bengaluru,Smartphone,23841.25,5,119206.25
IN-11832,2025-09-27,Bengaluru,Backpack,29896.25,4,119585.0
IN-11833,2025-08-23,Maharashtra,Backpack,32568.0,1,32568.0
IN-11834,2025-04-29,Maharashtra,Power Bank,37675.0,3,113025.0
IN-11835,2025-07-10,Chennai,Laptop,10584.0,5,52920.0
IN-11836,2025-11-05,Bengaluru,Smartwatch,81561.25,4,326245.0
IN-11837,2025-02-03,Maharashtra,Smartwatch,23125.0,1,23125.0
IN-11838,2025-09-15,Maharashtra,Smartwatch,42826.0,4,171304.0
IN-11839,2025-04-10,Chennai,Power Bank,32562.0,3,97686.0
IN-11840,2025-08-08,Maharashtra,Laptop,24763.0,3,74289.0
IN-11841,2025-04-23,Maharashtra,Smartphone,19698.0,1,19698.0
IN-11842,2025-03-03,Bengaluru,Power Bank,79113.75,3,237341.25
IN-11843,2025-03-04,Delhi,Backpack,3170.0,1,3170.0
IN-11844,2025-12-20,Maharashtra,Power Bank,46673.0,5,233365.0
IN-11845,2025-05-14,Chennai,Laptop,71735.0,3,215205.0
IN-11846,2025-12-10,Delhi,Laptop,72446.0,5,362230.0
IN-11847,2025-02-18,Hyderabad,Smartwatch,31178.0,3,93534.0
IN-11848,2025-04-18,Bengaluru,Laptop,48645.0,5,243225.0
IN-11849,2025-11-20,Maharashtra,Power Bank,68971.0,3,206913.0
IN-11850,2025-08-31,Hyderabad,Power Bank,6905.0,5,34525.0
IN-11851,2025-11-07,Gujrat,Laptop,61731.0,4,246924.0
IN-11852,2025-03-05,Bengaluru,Backpack,87887.5,4,351550.0
IN-11853,2025-12-27,Maharashtra,Power Bank,60242.0,3,180726.0
IN-11854,2025-01-28,Bengaluru,Smartphone,25480.0,5,127400.0
IN-11855,2025-05-12,Maharashtra,Backpack,8340.0,4,33360.0
IN-11856,2025-03-19,Chennai,Smartphone,72022.0,4,288088.0
IN-11857,2025-10-06,Maharashtra,Smartwatch,16867.0,4,67468.0
IN-11858,2025-12-11,Hyderabad,Earbuds,2061.0,4,8244.0
IN-11859,2025-06-01,Bengaluru,Smartphone,58645.0,3,175935.0
IN-11860,2025-11-11,Chennai,Earbuds,43576.0,4,174304.0
IN-11861,2025-02-21,Maharashtra,Smartwatch,19663.0,5,98315.0
IN-11862,2025-08-14,Delhi,Backpack,23003.0,3,69009.0
IN-11863,2025-04-15,Bengaluru,Laptop,46305.0,1,46305.0
IN-11864,2025-09-24,Hyderabad,Laptop,64161.0,4,256644.0
IN-11865,2025-01-14,Maharashtra,Smartphone,46768.0,1,46768.0
IN-11866,2025-12-06,Maharashtra,Laptop,54090.0,4,216360.0
IN-11867,2025-04-02,Delhi,Earbuds,34258.0,5,171290.0
