order_id,order_date,city,product,unit_price,quantity
IN-13390,2025-11-12,Maharashtra,Earbuds,41418.0,2
IN-13391,2025-03-22,Hyderabad,Smartphone,10744.0,4
IN-13392,2025-05-31,Bengaluru,Laptop,1044.0,1
IN-13393,2025-07-30,Maharashtra,Smartphone,38186.0,5
IN-13394,2025-05-11,Maharashtra,Smartphone,58279.0,1
IN-13395,2025-06-13,Maharashtra,Earbuds,35171.0,2
IN-13396,2025-08-22,Maharashtra,Backpack,23357.0,5
IN-13397,2025-03-03,Delhi,Smartphone,70089.0,5
IN-13398,2025-03-08,Maharashtra,Smartphone,8025.0,3
IN-13399,2025-04-08,Delhi,Laptop,38598.0,4
IN-13400,2025-10-09,Maharashtra,Earbuds,32028.0,2
IN-13401,2025-01-04,Delhi,Laptop,62877.0,1
IN-13402,2025-10-28,Delhi,Backpack,69038.0,2
IN-13403,2025-01-11,Bengaluru,Laptop,55590.0,4
IN-13404,2025-01-11,Maharashtra,Smartwatch,65553.0,2
IN-13405,2025-03-20,Gujrat,Smartwatch,12558.0,1
IN-13406,2025-05-11,Maharashtra,Power Bank,44559.0,3
IN-13407,2025-09-26,Maharashtra,Earbuds,4840.0,5
IN-13408,2025-01-23,Maharashtra,Smartwatch,17488.0,2
IN-13409,2025-05-15,Bengaluru,Power Bank,74797.0,5
IN-13410,2025-12-27,Maharashtra,Smartwatch,4505.0,4
IN-13411,2025-03-03,Maharashtra,Backpack,23489.0,5
IN-13412,2025-05-20,Maharashtra,Laptop,13872.0,3
IN-13413,2025-07-21,Bengaluru,Earbuds,35957.0,2
IN-13414,2025-11-12,Maharashtra,Earbuds,69798.0,4
IN-13415,2025-07-20,Maharashtra,Earbuds,59849.0,4
IN-13416,2025-10-20,Maharashtra,Earbuds,68301.0,3
IN-13417,2025-06-11,Bengaluru,Backpack,54697.0,5
IN-13418,2025-12-20,Hyderabad,Laptop,20780.0,1
IN-13419,2025-10-31,Chennai,Backpack,72127.0,1
IN-13420,2025-12-17,Maharashtra,Smartphone,13319.0,4
IN-13421,2025-06-01,Maharashtra,Backpack,25133.0,4
IN-13422,2025-12-25,Bengaluru,Backpack,50131.0,3
IN-13423,2025-03-27,Chennai,Backpack,62952.0,5
IN-13424,2025-08-07,Delhi,Smartphone,10141.0,2
IN-13425,2025-09-19,Maharashtra,Earbuds,32463.0,3
IN-13426,2025-02-13,Delhi,Earbuds,9338.0,5
IN-13427,2025-09-14,Hyderabad,Laptop,61876.0,2
IN-13428,2025-06-03,Bengaluru,Smartwatch,18204.0,2
IN-13429,2025-01-22,Maharashtra,Backpack,47681.0,1
IN-13430,2025-09-24,Maharashtra,Earbuds,56353.0,1
IN-13431,2025-04-10,Maharashtra,Smartphone,58405.0,3
IN-13432,2025-03-24,Delhi,Power Bank,73559.0,2
IN-13433,2025-04-13,Maharashtra,Backpack,61837.0,5
IN-13434,2025-01-17,Hyderabad,Earbuds,54856.0,4
IN-13435,2025-04-25,Maharashtra,Smartwatch,17837.0,3
IN-13436,2025-03-24,Gujrat,Power Bank,68009.0,3
IN-13437,2025-07-09,Bengaluru,Laptop,73849.0,4
IN-13438,2025-05-14,Maharashtra,Laptop,6169.0,1
IN-13439,2025-03-19,Gujrat,Smartwatch,31518.0,2
IN-13440,2025-09-12,Bengaluru,Smartphone,31984.0,2
IN-13441,2025-11-04,Maharashtra,Backpack,45327.0,4
IN-13442,2025-09-07,Bengaluru,Smartphone,36756.0,5
IN-13443,2025-11-07,Maharashtra,Earbuds,15290.0,4
IN-13444,2025-10-16,Maharashtra,Power Bank,42403.0,5
IN-13445,2025-10-17,Bengaluru,Earbuds,40513.0,1
IN-13446,2025-10-28,Maharashtra,Power Bank,51043.0,3
IN-13447,2025-05-17,Delhi,Laptop,63739.0,5
IN-13448,2025-03-21,Maharashtra,Backpack,51127.0,1
IN-13449,2025-06-12,Bengaluru,Backpack,22608.0,1
IN-13450,2025-08-21,Maharashtra,Backpack,47041.0,5
IN-13451,2025-09-04,Maharashtra,Backpack,41849.0,1
IN-13452,2025-10-05,Maharashtra,Earbuds,72472.0,2
IN-13453,2025-01-22,Maharashtra,Laptop,36893.0,3
IN-13454,2025-01-04,Delhi,Smartphone,14804.0,5
IN-13455,2025-05-21,Delhi,Backpack,25360.0,1
IN-13456,2025-07-26,Bengaluru,Laptop,29196.0,2
IN-13457,2025-10-16,Delhi,Smartphone,58040.0,4
IN-13458,2025-08-01,Maharashtra,Backpack,27029.0,4
IN-13459,2025-05-16,Gujrat,Power Bank,52228.0,2
IN-13460,2025-02-06,Delhi,Smartphone,37954.0,4
IN-13461,2025-11-23,Maharashtra,Earbuds,2838.0,3
IN-13462,2025-04-23,Maharashtra,Earbuds,6745.0,4
IN-13463,2025-06-11,Bengaluru,Power Bank,74728.0,3
IN-13464,2025-04-29,Maharashtra,Earbuds,18284.0,4
IN-13465,2025-12-04,Bengaluru,Power Bank,10724.0,1
IN-13466,2025-11-29,Maharashtra,Power Bank,3842.0,5
IN-13467,2025-08-23,Bengaluru,Backpack,22577.0,2
IN-13468,2025-10-13,Maharashtra,Power Bank,35838.0,2
IN-13469,2025-01-11,Maharashtra,Smartphone,73215.0,4
IN-13470,2025-08-23,Maharashtra,Smartwatch,52804.0,4
IN-13471,2025-03-13,Delhi,Power Bank,2332.0,1
IN-13472,2025-10-09,Maharashtra,Smartphone,40654.0,3
IN-13473,2025-07-01,Hyderabad,Laptop,16717.0,1
IN-13474,2025-11-20,Maharashtra,Laptop,45166.0,2
IN-13475,2025-07-04,Hyderabad,Smartphone,74028.0,3
IN-13476,2025-04-18,Bengaluru,Smartwatch,51595.0,3
IN-13477,2025-11-11,Hyderabad,Earbuds,40013.0,2
IN-13478,2025-10-15,Hyderabad,Laptop,6474.0,3
IN-13479,2025-10-11,Maharashtra,Smartwatch,34542.0,3
IN-13480,2025-05-14,Maharashtra,Earbuds,67192.0,3
IN-13481,2025-11-06,Hyderabad,Backpack,58760.0,3
IN-13482,2025-11-14,Hyderabad,Power Bank,61908.0,5
IN-13483,2025-05-23,Bengaluru,Smartphone,17631.0,2
IN-13484,2025-02-25,Maharashtra,Laptop,50439.0,5
IN-13485,2025-09-25,Maharashtra,Power Bank,16929.0,5
IN-13486,2025-02-23,Hyderabad,Smartphone,50099.0,4
IN-13487,2025-05-23,Bengaluru,Laptop,52464.0,5
IN-13488,2025-05-14,Maharashtra,Smartphone,7536.0,5
IN-13489,2025-05-03,Hyderabad,Smartphone,10193.0,2
IN-13490,2025-06-06,Bengaluru,Smartwatch,15640.0,3
IN-13491,2025-01-31,Bengaluru,Smartwatch,1165.0,4
IN-13492,2025-06-05,Bengaluru,Power Bank,53933.0,5
IN-13493,2025-10-17,Maharashtra,Smartphone,48498.0,3
IN-13494,2025-01-07,Hyderabad,Earbuds,68120.0,2
IN-13495,2025-03-25,Bengaluru,Laptop,40853.0,5
IN-13496,2025-07-02,Maharashtra,Smartphone,41741.0,3
IN-13497,2025-07-07,Bengaluru,Laptop,14517.0,3
IN-13498,2025-11-16,Bengaluru,Earbuds,33533.0,1
IN-13499,2025-08-13,Bengaluru,Smartwatch,74066.0,2
IN-13500,2025-12-05,Bengaluru,Earbuds,47011.0,3
IN-13501,2025-02-15,Bengaluru,Smartwatch,29890.0,5
IN-13502,2025-04-29,Chennai,Earbuds,40369.0,1
IN-13503,2025-07-15,Maharashtra,Smartwatch,64027.0,1
IN-13504,2025-09-28,Gujrat,Laptop,58489.0,3
IN-13505,2025-10-25,Hyderabad,Earbuds,23762.0,1
IN-13506,2025-07-27,Maharashtra,Backpack,74445.0,1
IN-13507,2025-04-14,Chennai,Laptop,1704.0,4
IN-13508,2025-08-12,Hyderabad,Earbuds,41929.0,5
IN-13509,2025-10-09,Delhi,Laptop,60819.0,2
IN-13510,2025-08-21,Chennai,Smartphone,32697.0,5
IN-13511,2025-01-21,Maharashtra,Smartphone,36948.0,4
IN-13512,2025-09-23,Delhi,Power Bank,48479.0,2
IN-13513,2025-08-28,Maharashtra,Laptop,8552.0,3
IN-13514,2025-11-27,Delhi,Laptop,56424.0,3
IN-13515,2025-09-25,Gujrat,Backpack,50783.0,5
IN-13516,2025-03-11,Chennai,Smartphone,67691.0,5
IN-13517,2025-10-27,Maharashtra,Power Bank,73892.0,3
IN-13518,2025-08-26,Maharashtra,Earbuds,45072.0,2
IN-13519,2025-04-27,Bengaluru,Earbuds,31031.0,5
IN-13520,2025-01-10,Bengaluru,Laptop,17784.0,1
IN-13521,2025-06-08,Hyderabad,Power Bank,24756.0,2
IN-13522,2025-01-28,Maharashtra,Smartphone,62290.0,1
IN-13523,2025-07-01,Gujrat,Laptop,6829.0,2
IN-13524,2025-11-14,Bengaluru,Power Bank,15737.0,1
IN-13525,2025-04-17,Bengaluru,Laptop,21139.0,5
IN-13526,2025-05-13,Gujrat,Laptop,48947.0,5
IN-13527,2025-09-30,Chennai,Backpack,39696.0,2
IN-13528,2025-09-14,Bengaluru,Smartwatch,50121.0,5
IN-13529,2025-04-30,Maharashtra,Smartphone,39368.0,4
IN-13530,2025-01-04,Maharashtra,Laptop,42034.0,3
IN-13531,2025-05-12,Hyderabad,Laptop,12632.0,3
IN-13532,2025-05-09,Bengaluru,Laptop,73585.0,2
IN-13533,2025-03-24,Maharashtra,Laptop,17297.0,5
IN-13534,2025-11-09,Maharashtra,Power Bank,31836.0,2
IN-13535,2025-01-20,Bengaluru,Backpack,37112.0,4
IN-13536,2025-05-31,Maharashtra,Laptop,43034.0,5
IN-13537,2025-02-26,Chennai,Smartwatch,51617.0,5
IN-13538,2025-04-04,Maharashtra,Power Bank,23899.0,3
IN-13539,2025-09-01,Bengaluru,Earbuds,68077.0,3
IN-13540,2025-01-28,Delhi,Smartphone,69244.0,3
IN-13541,2025-05-31,Bengaluru,Earbuds,15212.0,2
IN-13542,2025-12-27,Delhi,Power Bank,17197.0,3
IN-13543,2025-02-18,Bengaluru,Power Bank,16057.0,4
IN-13544,2025-10-24,Chennai,Smartphone,29625.0,1
IN-13545,2025-04-22,Chennai,Smartwatch,55796.0,3
IN-13546,2025-05-05,Bengaluru,Earbuds,30513.0,3
IN-13547,2025-01-14,Hyderabad,Smartphone,42893.0,3
IN-13548,2025-05-27,Maharashtra,Backpack,31812.0,5
IN-13549,2025-11-17,Maharashtra,Smartphone,63680.0,3
IN-13550,2025-12-30,Bengaluru,Power Bank,73650.0,2
IN-13551,2025-03-19,Maharashtra,Power Bank,34597.0,2
IN-13552,2025-10-26,Maharashtra,Smartwatch,43434.0,2
IN-13553,2025-11-05,Delhi,Smartphone,55953.0,2
IN-13554,2025-04-27,Gujrat,Power Bank,55651.0,3
IN-13555,2025-01-13,Maharashtra,Laptop,55541.0,2
IN-13556,2025-12-08,Delhi,Power Bank,63371.0,3
IN-13557,2025-01-22,Maharashtra,Power Bank,3348.0,5
IN-13558,2025-10-27,Maharashtra,Power Bank,25651.0,3
IN-13559,2025-08-02,Bengaluru,Backpack,72821.0,4
IN-13560,2025-11-06,Bengaluru,Smartphone,71510.0,5
IN-13561,2025-10-05,Hyderabad,Backpack,43888.0,3
IN-13562,2025-03-13,Maharashtra,Smartphone,66915.0,5
IN-13563,2025-09-26,Hyderabad,Smartphone,34394.0,4
IN-13564,2025-06-09,Maharashtra,Smartwatch,52941.0,1
IN-13565,2025-01-10,Bengaluru,Smartwatch,13558.0,4
IN-13566,2025-10-28,Maharashtra,Power Bank,17856.0,3
IN-13567,2025-09-14,Chennai,Laptop,60498.0,2
IN-13568,2025-05-15,Maharashtra,Laptop,56447.0,2
IN-13569,2025-08-26,Maharashtra,Earbuds,66171.0,2
IN-13570,2025-05-15,Hyderabad,Laptop,64690.0,1
IN-13571,2025-02-08,Delhi,Smartwatch,33347.0,1
IN-13572,2025-06-06,Bengaluru,Power Bank,55070.0,2
IN-13573,2025-03-14,Maharashtra,Laptop,46839.0,4
IN-13574,2025-03-16,Delhi,Smartphone,15730.0,1
IN-13575,2025-11-01,Gujrat,Earbuds,45856.0,2
IN-13576,2025-12-15,Delhi,Smartwatch,36504.0,2
IN-13577,2025-07-04,Gujrat,Backpack,34848.0,5
IN-13578,2025-08-28,Bengaluru,Power Bank,56009.0,5
IN-13579,2025-05-21,Maharashtra,Smartphone,19371.0,1
IN-13580,2025-04-13,Delhi,Power Bank,16151.0,4
IN-13581,2025-07-08,Maharashtra,Power Bank,43426.0,5
IN-13582,2025-02-08,Hyderabad,Laptop,4758.0,4
IN-13583,2025-02-07,Maharashtra,Laptop,34096.0,3
IN-13584,2025-09-14,Chennai,Power Bank,27468.0,3
IN-13585,2025-02-07,Bengaluru,Smartwatch,65242.0,2
IN-13586,2025-12-10,Maharashtra,Laptop,67614.0,5
IN-13587,2025-10-27,Bengaluru,Earbuds,15246.0,1
IN-13588,2025-09-15,Delhi,Smartphone,34828.0,1
IN-13589,2025-02-19,Maharashtra,Laptop,71298.0,5
IN-13590,2025-11-21,Maharashtra,Earbuds,50903.0,1
IN-13591,2025-06-30,Maharashtra,Laptop,39265.0,4
IN-13592,2025-08-28,Bengaluru,Smartphone,58532.0,1
IN-13593,2025-10-15,Gujrat,Earbuds,24345.0,1
IN-13594,2025-01-06,Delhi,Laptop,65627.0,2
IN-13595,2025-05-31,Delhi,Laptop,71647.0,4
IN-13596,2025-04-01,Bengaluru,Earbuds,43587.0,1
IN-13597,2025-12-30,Maharashtra,Power Bank,32018.0,4
IN-13598,2025-11-24,Delhi,Smartphone,21245.0,1
IN-13599,2025-10-15,Maharashtra,Earbuds,37417.0,4
IN-13600,2025-04-25,Maharashtra,Smartwatch,22369.0,2
IN-13601,2025-03-26,Chennai,Smartphone,43048.0,5
IN-13602,2025-05-05,Delhi,Earbuds,36955.0,2
IN-13603,2025-10-08,Chennai,Backpack,46447.0,3
IN-13604,2025-04-10,Maharashtra,Earbuds,66946.0,3
IN-13605,2025-06-22,Bengaluru,Backpack,17988.0,1
IN-13606,2025-07-16,Delhi,Smartwatch,36344.0,3
IN-13607,2025-01-29,Maharashtra,Backpack,72337.0,5
IN-13608,2025-12-10,Bengaluru,Smartphone,2746.0,3
IN-13609,2025-12-20,Chennai,Backpack,59553.0,4
IN-13610,2025-12-29,Chennai,Power Bank,64172.0,1
IN-13611,2025-04-21,Maharashtra,Power Bank,20381.0,3
IN-13612,2025-01-19,Hyderabad,Power Bank,47416.0,5
IN-13613,2025-07-03,Bengaluru,Power Bank,59040.0,3
IN-13614,2025-05-07,Bengaluru,Earbuds,25614.0,4
IN-13615,2025-03-03,Bengaluru,Earbuds,39121.0,4
IN-13616,2025-05-26,Bengaluru,Earbuds,7242.0,2
IN-13617,2025-07-04,Maharashtra,Laptop,53821.0,3
IN-13618,2025-05-18,Maharashtra,Smartphone,13630.0,1
IN-13619,2025-09-20,Hyderabad,Smartphone,35120.0,4
IN-13620,2025-04-03,Delhi,Earbuds,8384.0,1
IN-13621,2025-02-03,Bengaluru,Smartwatch,11922.0,4
IN-13622,2025-10-10,Maharashtra,Laptop,37244.0,5
IN-13623,2025-02-18,Maharashtra,Laptop,31663.0,1
IN-13624,2025-09-26,Chennai,Earbuds,32982.0,4
IN-13625,2025-06-12,Gujrat,Smartphone,45086.0,1
IN-13626,2025-12-22,Gujrat,Earbuds,12023.0,3
IN-13627,2025-04-13,Maharashtra,Laptop,55096.0,1
IN-13628,2025-10-28,Gujrat,Power Bank,52310.0,4
IN-13629,2025-04-18,Gujrat,Earbuds,73259.0,2
IN-13630,2025-05-18,Maharashtra,Smartphone,42865.0,4
IN-13631,2025-02-20,Gujrat,Power Bank,16464.0,1
IN-13632,2025-05-11,Bengaluru,Earbuds,4385.0,3
IN-13633,2025-02-17,Gujrat,Smartwatch,61884.0,5
IN-13634,2025-08-13,Hyderabad,Backpack,63372.0,5
IN-13635,2025-12-15,Maharashtra,Laptop,52136.0,1
IN-13636,2025-10-08,Delhi,Backpack,3433.0,2
IN-13637,2025-03-11,Gujrat,Smartwatch,2144.0,1
IN-13638,2025-02-05,Maharashtra,Smartphone,28428.0,3
IN-13639,2025-10-24,Maharashtra,Earbuds,19315.0,4
IN-13640,2025-04-05,Bengaluru,Smartphone,32117.0,2
IN-13641,2025-12-18,Gujrat,Earbuds,7012.0,5
IN-13642,2025-10-30,Hyderabad,Smartphone,41787.0,5
IN-13643,2025-09-10,Delhi,Power Bank,70544.0,3
IN-13644,2025-05-06,Bengaluru,Power Bank,4836.0,3
IN-13645,2025-01-27,Maharashtra,Smartwatch,57396.0,2
IN-13646,2025-03-02,Maharashtra,Smartphone,23189.0,1
IN-13647,2025-11-25,Maharashtra,Power Bank,24373.0,2
IN-13648,2025-10-02,Bengaluru,Laptop,41115.0,2
IN-13649,2025-05-19,Hyderabad,Laptop,42876.0,4
IN-13650,2025-07-16,Hyderabad,Earbuds,72199.0,4
IN-13651,2025-02-23,Delhi,Laptop,10032.0,3
IN-13652,2025-10-12,Delhi,Laptop,1740.0,5
IN-13653,2025-01-17,Hyderabad,Smartphone,14563.0,4
IN-13654,2025-01-06,Delhi,Power Bank,66836.0,4
IN-13655,2025-01-18,Bengaluru,Power Bank,49017.0,5
IN-13656,2025-09-21,Maharashtra,Earbuds,6606.0,4
IN-13657,2025-04-29,Delhi,Smartphone,49297.0,5
IN-13658,2025-01-08,Maharashtra,Smartwatch,18644.0,3
IN-13659,2025-07-06,Hyderabad,Smartwatch,51419.0,5
IN-13660,2025-01-23,Bengaluru,Power Bank,65489.0,5
IN-13661,2025-12-04,Chennai,Backpack,37152.0,2
IN-13662,2025-05-01,Delhi,Laptop,12830.0,3
IN-13663,2025-08-28,Chennai,Earbuds,29888.0,3
IN-13664,2025-10-17,Bengaluru,Smartphone,34755.0,4
IN-13665,2025-04-06,Gujrat,Backpack,72242.0,3
IN-13666,2025-05-13,Chennai,Laptop,6514.0,1
IN-13667,2025-11-17,Bengaluru,Laptop,45488.0,4
IN-13668,2025-09-10,Maharashtra,Smartphone,45928.0,3
IN-13669,2025-02-24,Maharashtra,Backpack,53416.0,3
IN-13670,2025-02-19,Bengaluru,Power Bank,14203.0,3
IN-13671,2025-08-01,Bengaluru,Power Bank,66508.0,2
IN-13672,2025-11-23,Bengaluru,Power Bank,30477.0,3
IN-13673,2025-09-01,Delhi,Smartphone,40443.0,2
IN-13674,2025-03-04,Maharashtra,Backpack,69491.0,2
IN-13675,2025-04-12,Delhi,Earbuds,53505.0,1
IN-13676,2025-10-25,Delhi,Earbuds,63210.0,2
IN-13677,2025-07-16,Maharashtra,Smartphone,54994.0,3
IN-13678,2025-10-16,Hyderabad,Laptop,67344.0,3
IN-13679,2025-08-15,Bengaluru,Power Bank,45326.0,5
IN-13680,2025-06-10,Bengaluru,Smartphone,4575.0,1
IN-13681,2025-10-22,Maharashtra,Smartwatch,71525.0,3
IN-13682,2025-03-28,Chennai,Laptop,29589.0,5
IN-13683,2025-12-24,Bengaluru,Backpack,35082.0,1
IN-13684,2025-04-15,Maharashtra,Smartphone,15799.0,1
IN-13685,2025-07-07,Bengaluru,Power Bank,29774.0,1
IN-13686,2025-05-05,Bengaluru,Laptop,66726.0,1
IN-13687,2025-11-14,Bengaluru,Power Bank,72673.0,5
IN-13688,2025-08-27,Bengaluru,Backpack,10638.0,5
IN-13689,2025-08-18,Bengaluru,Earbuds,51894.0,1
IN-13690,2025-04-25,Maharashtra,Laptop,59276.0,1
IN-13691,2025-07-21,Maharashtra,Power Bank,32113.0,2
IN-13692,2025-10-11,Maharashtra,Smartwatch,62466.0,5
IN-13693,2025-11-18,Maharashtra,Backpack,51912.0,1
IN-13694,2025-05-03,Hyderabad,Power Bank,60620.0,4
IN-13695,2025-12-02,Delhi,Power Bank,21106.0,4
IN-13696,2025-11-11,Bengaluru,Smartphone,28709.0,2
IN-13697,2025-09-06,Delhi,Laptop,35542.0,3
IN-13698,2025-07-23,Bengaluru,Smartphone,28921.0,5
IN-13699,2025-07-27,Maharashtra,Backpack,10292.0,2
IN-13700,2025-01-19,Gujrat,Earbuds,14290.0,5
IN-13701,2025-09-17,Maharashtra,Power Bank,28114.0,2
IN-13702,2025-07-22,Bengaluru,Smartphone,27459.0,1
IN-13703,2025-04-12,Maharashtra,Earbuds,71328.0,4
IN-13704,2025-08-11,Maharashtra,Earbuds,4193.0,4
IN-13705,2025-10-25,Bengaluru,Smartwatch,16842.0,3
IN-13706,2025-09-28,Delhi,Earbuds,4235.0,1
IN-13707,2025-07-08,Bengaluru,Smartphone,42713.0,2
IN-13708,2025-02-27,Bengaluru,Backpack,34784.0,3
IN-13709,2025-10-16,Bengaluru,Smartwatch,17783.0,1
IN-13710,2025-08-23,Chennai,Earbuds,34394.0,3
IN-13711,2025-07-10,Delhi,Earbuds,66661.0,1
IN-13712,2025-04-07,Hyderabad,Laptop,25610.0,3
IN-13713,2025-02-12,Hyderabad,Smartwatch,13153.0,3
IN-13714,2025-07-21,Maharashtra,Earbuds,7423.0,4
IN-13715,2025-12-31,Hyderabad,Backpack,69481.0,5
IN-13716,2025-10-14,Hyderabad,Power Bank,13766.0,1
IN-13717,2025-10-13,Bengaluru,Smartphone,44173.0,2
IN-13718,2025-08-31,Delhi,Power Bank,7927.0,3
IN-13719,2025-11-27,Maharashtra,Power Bank,29195.0,3
IN-13720,2025-12-07,Maharashtra,Laptop,39116.0,5
IN-13721,2025-02-20,Delhi,Power Bank,44309.0,3
IN-13722,2025-06-03,Bengaluru,Backpack,55845.0,2
IN-13723,2025-02-24,Hyderabad,Laptop,2085.0,2
IN-13724,2025-11-02,Hyderabad,Backpack,74236.0,2
IN-13725,2025-02-06,Maharashtra,Smartwatch,28250.0,5
IN-13726,2025-03-06,Bengaluru,Earbuds,74367.0,4
IN-13727,2025-03-25,Bengaluru,Backpack,39329.0,1
IN-13728,2025-03-12,Maharashtra,Backpack,20628.0,4
IN-13729,2025-07-23,Delhi,Smartphone,31898.0,4
IN-13730,2025-11-29,Bengaluru,Smartwatch,25951.0,3
IN-13731,2025-08-10,Bengaluru,Smartwatch,46328.0,1
IN-13732,2025-11-25,Maharashtra,Smartphone,47955.0,5
IN-13733,2025-11-20,Bengaluru,Power Bank,55194.0,4
IN-13734,2025-02-23,Maharashtra,Laptop,43492.0,5
IN-13735,2025-12-30,Bengaluru,Earbuds,43101.0,5
IN-13736,2025-07-03,Bengaluru,Power Bank,21209.0,4
IN-13737,2025-06-19,Bengaluru,Laptop,31923.0,2
IN-13738,2025-05-11,Maharashtra,Laptop,35428.0,4
IN-13739,2025-05-24,Bengaluru,Smartwatch,8533.0,3
IN-13740,2025-10-18,Bengaluru,Laptop,67462.0,4
IN-13741,2025-03-08,Maharashtra,Smartwatch,56435.0,1
IN-13742,2025-11-08,Delhi,Smartwatch,17945.0,2
IN-13743,2025-07-13,Bengaluru,Earbuds,49807.0,1
IN-13744,2025-08-12,Bengaluru,Power Bank,60086.0,2
IN-13745,2025-01-18,Bengaluru,Power Bank,16756.0,1
IN-13746,2025-01-11,Maharashtra,Laptop,66269.0,5
IN-13747,2025-07-15,Bengaluru,Laptop,68921.0,4
IN-13748,2025-03-05,Delhi,Smartwatch,7243.0,1
IN-13749,2025-06-01,Gujrat,Power Bank,57772.0,3
IN-13750,2025-08-28,Delhi,Smartphone,21384.0,4
IN-13751,2025-10-05,Gujrat,Backpack,3450.0,5
IN-13752,2025-08-20,Bengaluru,Smartwatch,10807.0,3
IN-13753,2025-03-11,Bengaluru,Power Bank,45422.0,1
IN-13754,2025-07-16,Maharashtra,Smartwatch,39886.0,3
IN-13755,2025-11-21,Delhi,Laptop,66606.0,2
IN-13756,2025-03-18,Maharashtra,Earbuds,45196.0,3
IN-13757,2025-07-02,Chennai,Smartwatch,31034.0,4
IN-13758,2025-12-09,Delhi,Smartphone,71563.0,3
IN-13759,2025-08-24,Maharashtra,Earbuds,2812.0,2
IN-13760,2025-01-18,Maharashtra,Earbuds,67267.0,3
IN-13761,2025-05-11,Maharashtra,Power Bank,24770.0,3
IN-13762,2025-02-09,Bengaluru,Earbuds,46016.0,2
IN-13763,2025-01-22,Bengaluru,Backpack,12296.0,5
IN-13764,2025-03-04,Maharashtra,Backpack,73814.0,2
IN-13765,2025-04-08,Maharashtra,Earbuds,3241.0,1
IN-13766,2025-08-24,Delhi,Power Bank,58417.0,2
IN-13767,2025-02-08,Delhi,Power Bank,69607.0,5
IN-13768,2025-04-22,Maharashtra,Smartwatch,12292.0,1
IN-13769,2025-10-20,Chennai,Backpack,66795.0,2
IN-13770,2025-09-25,Maharashtra,Backpack,35937.0,4
IN-13771,2025-07-14,Gujrat,Backpack,25755.0,3
IN-13772,2025-08-30,Maharashtra,Smartwatch,29818.0,3
IN-13773,2025-07-25,Maharashtra,Smartphone,42869.0,2
IN-13774,2025-10-29,Maharashtra,Earbuds,5679.0,2
IN-13775,2025-09-06,Bengaluru,Laptop,39118.0,4
IN-13776,2025-03-02,Gujrat,Smartphone,17328.0,1
IN-13777,2025-09-24,Gujrat,Laptop,28313.0,4
IN-13778,2025-12-21,Maharashtra,Backpack,16469.0,5
IN-13779,2025-09-18,Hyderabad,Power Bank,49043.0,4
IN-13780,2025-03-15,Bengaluru,Smartwatch,60769.0,4
IN-13781,2025-01-30,Delhi,Laptop,48316.0,3
IN-13782,2025-05-19,Maharashtra,Earbuds,46229.0,4
IN-13783,2025-12-26,Maharashtra,Backpack,59396.0,2
IN-13784,2025-08-17,Maharashtra,Smartphone,8124.0,4
IN-13785,2025-12-27,Delhi,Smartwatch,67942.0,1
IN-13786,2025-09-02,Bengaluru,Earbuds,16067.0,2
IN-13787,2025-11-02,Maharashtra,Smartphone,66745.0,2
IN-13788,2025-03-05,Bengaluru,Smartphone,49634.0,3
IN-13789,2025-02-22,Gujrat,Laptop,41748.0,4
IN-13790,2025-05-19,Chennai,Backpack,20951.0,1
IN-13791,2025-12-23,Bengaluru,Smartwatch,4220.0,1
IN-13792,2025-04-13,Chennai,Earbuds,54885.0,3
IN-13793,2025-08-12,Chennai,Laptop,54035.0,5
IN-13794,2025-04-08,Bengaluru,Smartphone,16216.0,3
IN-13795,2025-06-22,Gujrat,Earbuds,16958.0,3
IN-13796,2025-08-21,Maharashtra,Earbuds,53031.0,2
IN-13797,2025-01-30,Bengaluru,Earbuds,12971.0,5
IN-13798,2025-10-11,Bengaluru,Laptop,51269.0,2
IN-13799,2025-07-20,Gujrat,Laptop,24725.0,2
IN-13800,2025-03-09,Maharashtra,Smartphone,65673.0,1
IN-13801,2025-12-23,Maharashtra,Backpack,37082.0,5
IN-13802,2025-11-29,Delhi,Backpack,48776.0,3
IN-13803,2025-10-22,Delhi,Smartwatch,20275.0,5
IN-13804,2025-02-23,Maharashtra,Laptop,34656.0,2
IN-13805,2025-11-20,Bengaluru,Earbuds,14672.0,2
IN-13806,2025-06-08,Maharashtra,Power Bank,69605.0,1
IN-13807,2025-08-12,Bengaluru,Laptop,71198.0,2
IN-13808,2025-08-31,Delhi,Smartphone,69201.0,2
IN-13809,2025-06-14,Bengaluru,Smartphone,67943.0,2
IN-13810,2025-09-19,Maharashtra,Laptop,40292.0,3
IN-13811,2025-11-14,Maharashtra,Backpack,5577.0,4
IN-13812,2025-11-28,Maharashtra,Laptop,42120.0,2
IN-13813,2025-02-02,Maharashtra,Smartwatch,48706.0,4
IN-13814,2025-02-07,Delhi,Laptop,50693.0,3
IN-13815,2025-09-25,Maharashtra,Smartwatch,35732.0,4
IN-13816,2025-01-06,Chennai,Smartphone,9215.0,4
IN-13817,2025-03-10,Maharashtra,Laptop,36641.0,3
IN-13818,2025-10-24,Maharashtra,Laptop,18492.0,2
IN-13819,2025-10-23,Chennai,Backpack,6197.0,2
IN-13820,2025-04-30,Maharashtra,Laptop,70426.0,1
IN-13821,2025-05-08,Bengaluru,Earbuds,55203.0,2
